abbr;time;tre200h0;tre200hn;tre200hx;rre150h0;sre000h0;fkl010h0
BAS;201707071300;32.0;31.1;33.5;0.0;35;3.6
BAS;201707071400;32.8;32.4;33.0;0.0;59;4.1
BAS;201707071500;31.9;30.8;32.3;0.0;50;4.2
BAS;201707071600;31.5;30.9;32.1;0.0;29;3.0
BAS;201707071700;29.9;28.9;30.6;0.0;0;3.1
BAS;201707071800;28.1;27.8;28.4;0.0;9;1.7
BAS;201707071900;27.2;26.5;27.8;0.0;0;1.1
BAS;201707072000;25.9;24.6;26.4;0.0;0;1.1
BAS;201707072100;23.2;22.5;23.7;0.0;0;0.5
BAS;201707072200;22.9;22.5;23.4;0.0;0;0.6
BAS;201707072300;22.0;21.0;23.0;0.0;0;0.7
BAS;201707080000;20.6;20.1;21.0;0.0;0;0.9
BAS;201707080100;20.6;20.0;21.6;0.0;0;0.7
BAS;201707080200;20.8;20.4;21.3;0.0;0;1.0
BAS;201707080300;20.8;20.5;21.0;0.0;0;1.1
BAS;201707080400;20.9;20.8;21.1;0.0;13;1.2
BAS;201707080500;21.7;21.1;22.3;0.0;60;1.5
BAS;201707080600;23.5;22.6;24.4;0.0;60;2.0
BAS;201707080700;25.7;24.7;26.6;0.0;60;1.6
BAS;201707080800;28.1;27.4;28.6;0.0;60;1.4
BAS;201707080900;30.2;29.1;31.0;0.0;60;1.2
BAS;201707081000;31.1;30.3;32.5;0.0;34;1.3
BAS;201707081100;32.9;31.8;33.9;0.0;60;2.2
BAS;201707081200;33.1;32.2;33.8;0.0;60;3.6
BAS;201707081300;33.6;33.3;33.8;0.0;60;3.4
BAS;201707081400;33.5;32.8;33.9;0.0;60;4.0
BAS;201707081500;32.2;31.6;33.3;0.0;29;4.9
BAS;201707081600;30.3;29.4;31.8;0.0;7;3.2
BAS;201707081700;28.9;28.4;29.2;0.0;5;2.0
BAS;201707081800;28.2;27.0;29.1;0.0;1;2.4
BAS;201707081900;26.3;25.8;26.7;0.0;0;3.7
BAS;201707082000;24.4;23.9;25.5;0.0;0;3.2
BAS;201707082100;23.4;23.2;23.7;0.0;0;3.3
BAS;201707082200;22.9;22.6;23.2;0.0;0;2.4
BAS;201707082300;22.5;22.4;22.8;0.0;0;1.6
BAS;201707090000;22.5;22.2;23.0;0.0;0;3.4
BAS;201707090100;20.7;19.5;22.0;0.5;0;3.0
BAS;201707090200;19.4;19.2;19.6;0.0;0;3.3
BAS;201707090300;19.8;19.4;20.3;0.3;0;4.3
BAS;201707090400;19.9;19.5;20.5;0.1;0;1.7
BAS;201707090500;20.3;19.9;20.6;0.0;0;1.6
BAS;201707090600;21.0;20.4;21.5;0.0;12;3.0
BAS;201707090700;22.4;21.9;23.0;0.0;19;3.2
BAS;201707090800;24.3;23.7;25.3;0.0;28;3.3
BAS;201707090900;25.7;25.5;25.8;0.0;35;2.5
BAS;201707091000;25.8;25.2;26.2;0.0;0;1.4
BAS;201707091100;25.0;24.3;26.1;0.0;0;2.3
BAS;201707091200;24.3;24.1;24.5;0.0;0;1.6
BAS;201707091300;25.3;25.1;25.7;0.0;0;0.8
BAS;201707091400;25.8;25.1;26.8;0.0;3;1.2
BAS;201707091500;23.4;22.4;24.8;0.2;0;2.8
BAS;201707091600;19.8;19.1;21.2;2.2;0;3.7
BAS;201707091700;19.1;18.9;19.4;0.3;2;1.7
BAS;201707091800;19.3;18.8;19.6;0.0;8;1.3
BAS;201707091900;18.9;18.7;19.2;0.6;0;2.7
BAS;201707092000;18.2;18.1;18.3;0.6;0;1.1
BAS;201707092100;18.2;18.0;18.3;0.3;0;1.6
BAS;201707092200;18.1;18.0;18.3;0.1;0;1.3
BAS;201707092300;18.0;17.8;18.1;0.5;0;1.1
BAS;201707100000;17.9;17.8;18.0;0.3;0;2.0
BAS;201707100100;17.9;17.9;18.0;0.1;0;1.5
BAS;201707100200;18.0;17.9;18.0;0.0;0;1.7
BAS;201707100300;17.9;17.8;18.0;0.0;0;1.4
BAS;201707100400;17.9;17.7;18.0;0.0;0;1.2
BAS;201707100500;18.2;17.9;18.5;0.0;0;0.9
BAS;201707100600;18.9;18.5;19.1;0.0;0;1.1
BAS;201707100700;19.3;19.1;19.8;0.7;0;1.5
BAS;201707100800;19.9;19.7;20.1;0.1;0;1.7
BAS;201707100900;21.3;20.6;22.4;0.0;3;1.6
BAS;201707101000;22.3;21.9;23.6;0.0;12;2.3
BAS;201707101100;24.3;23.5;25.0;0.0;24;3.8
BAS;201707101200;24.9;24.4;25.3;0.0;29;4.3
BAS;201707101300;24.6;22.8;25.8;0.0;10;4.5
BAS;201707101400;21.0;20.6;21.6;0.2;2;2.8
BAS;201707101500;22.7;21.7;23.6;0.0;42;1.6
BAS;201707101600;23.5;23.1;23.7;0.0;0;1.8
BAS;201707101700;23.3;23.1;23.4;0.0;0;2.1
BAS;201707101800;22.7;22.4;23.0;0.0;0;2.2
BAS;201707101900;20.1;17.6;22.3;0.6;0;3.6
BAS;201707102000;17.3;17.0;17.6;0.2;0;0.7
BAS;201707102100;17.4;17.3;17.5;0.0;0;0.8
BAS;201707102200;17.4;17.2;17.5;0.5;0;0.9
BAS;201707102300;16.2;15.5;17.1;0.7;0;2.1
BAS;201707110000;15.3;15.1;15.5;0.0;0;1.1
BAS;201707110100;14.8;14.5;15.3;0.0;0;1.0
BAS;201707110200;14.6;14.0;15.3;0.0;0;0.6
BAS;201707110300;15.2;15.1;15.4;0.0;0;0.9
BAS;201707110400;15.4;15.2;15.6;0.0;0;1.1
BAS;201707110500;16.2;15.7;16.9;0.0;12;1.1
BAS;201707110600;17.6;17.1;18.1;0.0;8;1.3
BAS;201707110700;18.6;18.1;19.0;0.0;0;1.3
BAS;201707110800;19.4;19.1;19.8;0.0;10;0.9
BAS;201707110900;20.5;19.9;21.0;0.0;2;0.9
BAS;201707111000;21.1;20.5;21.5;0.0;9;1.0
BAS;201707111100;21.9;21.4;22.4;0.0;1;1.1
BAS;201707111200;22.2;21.8;22.5;0.0;0;1.7
BAS;201707111300;20.5;19.6;21.5;0.0;1;2.5
BAS;201707111400;20.2;19.0;21.6;0.0;1;2.5
BAS;201707111500;19.0;18.4;19.8;0.8;7;1.1
BAS;201707111600;19.5;19.1;20.0;0.0;4;1.3
BAS;201707111700;20.4;19.9;20.9;0.0;17;1.4
BAS;201707111800;20.0;19.6;20.6;0.0;23;1.0
BAS;201707111900;19.2;18.7;19.7;0.0;0;1.0
BAS;201707112000;18.6;18.5;18.7;0.0;0;0.9
BAS;201707112100;18.4;18.0;18.6;0.0;0;0.7
BAS;201707112200;17.9;17.7;18.0;0.0;0;1.0
BAS;201707112300;17.7;17.6;17.9;0.0;0;0.8
BAS;201707120000;17.7;17.6;17.8;0.0;0;0.8
BAS;201707120100;17.7;17.5;17.8;0.0;0;0.8
BAS;201707120200;17.7;17.6;17.7;0.0;0;0.8
BAS;201707120300;17.7;17.6;17.7;0.0;0;0.8
BAS;201707120400;17.8;17.6;18.0;0.0;0;0.7
BAS;201707120500;18.4;17.9;18.9;0.0;0;0.4
BAS;201707120600;20.1;19.1;20.6;0.0;0;1.0
BAS;201707120700;20.7;20.5;20.8;0.0;0;2.8
BAS;201707120800;20.9;20.6;21.0;0.0;0;2.8
BAS;201707120900;22.0;21.3;22.3;0.0;0;2.4
BAS;201707121000;23.0;22.2;23.6;0.0;0;1.9
BAS;201707121100;24.2;23.7;24.7;0.0;6;3.1
BAS;201707121200;24.9;24.1;25.2;0.0;3;4.2
BAS;201707121300;24.4;23.9;24.8;0.0;4;4.9
BAS;201707121400;24.8;24.2;26.3;0.0;16;4.3
BAS;201707121500;25.5;25.3;25.8;0.0;12;4.8
BAS;201707121600;24.6;24.0;25.1;0.0;6;4.9
BAS;201707121700;21.6;19.8;22.7;1.0;1;3.8
BAS;201707121800;19.9;19.7;20.1;0.0;17;2.3
BAS;201707121900;19.7;19.5;19.9;0.0;0;2.9
BAS;201707122000;19.4;19.2;19.6;0.0;0;2.7
BAS;201707122100;19.4;19.3;19.4;0.0;0;2.8
BAS;201707122200;19.0;18.9;19.1;0.0;0;0.9
BAS;201707122300;18.7;18.5;18.9;0.0;0;0.7
BAS;201707130000;18.5;18.4;18.5;0.0;0;0.9
BAS;201707130100;18.2;17.9;18.4;0.0;0;1.1
BAS;201707130200;17.3;17.1;17.7;0.0;0;1.4
BAS;201707130300;16.9;16.5;17.1;0.0;0;1.6
BAS;201707130400;16.0;15.8;16.2;0.0;0;2.1
BAS;201707130500;15.4;15.1;15.6;0.0;0;2.1
BAS;201707130600;15.1;15.0;15.1;0.0;0;2.1
BAS;201707130700;15.6;15.1;16.0;0.0;0;1.4
BAS;201707130800;16.8;16.0;18.3;0.0;9;1.0
BAS;201707130900;18.6;17.9;19.6;0.0;19;1.3
BAS;201707131000;19.9;18.6;20.9;0.0;48;0.9
BAS;201707131100;21.3;20.5;21.8;0.0;46;1.1
BAS;201707131200;23.2;22.3;23.8;0.0;46;1.4
BAS;201707131300;23.8;23.3;24.5;0.0;58;1.9
BAS;201707131400;24.6;23.9;25.3;0.0;42;1.8
BAS;201707131500;24.5;23.6;25.0;0.0;54;2.1
BAS;201707131600;24.2;23.6;24.5;0.0;30;1.8
BAS;201707131700;23.8;23.6;24.0;0.0;39;1.4
BAS;201707131800;22.9;22.6;23.3;0.0;3;1.5
BAS;201707131900;22.3;21.6;22.6;0.0;0;1.2
BAS;201707132000;21.2;20.9;21.4;0.0;0;1.0
BAS;201707132100;20.4;19.7;20.8;0.0;0;1.0
BAS;201707132200;19.6;19.1;19.8;0.0;0;1.4
BAS;201707132300;19.2;18.9;19.4;0.0;0;1.2
BAS;201707140000;18.9;18.4;19.2;0.0;0;1.6
BAS;201707140100;17.3;17.1;18.0;0.0;0;1.6
BAS;201707140200;15.4;15.1;16.1;2.7;0;1.4
BAS;201707140300;15.4;15.2;15.6;0.0;0;0.5
BAS;201707140400;15.4;15.1;15.8;0.0;0;0.3
BAS;201707140500;16.0;15.8;16.2;0.0;8;0.4
BAS;201707140600;17.1;16.4;17.6;0.0;22;0.5
BAS;201707140700;18.6;17.7;19.7;0.0;14;0.7
BAS;201707140800;19.9;19.5;20.1;0.0;6;2.0
BAS;201707140900;21.5;20.5;22.5;0.0;37;2.9
BAS;201707141000;22.3;21.4;23.1;0.0;30;3.6
BAS;201707141100;23.5;22.4;24.0;0.0;40;4.0
BAS;201707141200;24.2;23.6;25.0;0.0;52;4.4
BAS;201707141300;24.8;24.3;25.0;0.0;60;4.7
BAS;201707141400;25.1;24.8;25.5;0.0;54;4.5
BAS;201707141500;24.3;23.5;24.8;0.0;49;5.1
BAS;201707141600;23.8;23.0;24.4;0.0;45;4.8
BAS;201707141700;22.9;22.4;23.3;0.0;46;4.4
BAS;201707141800;21.8;21.3;22.4;0.0;25;3.9
BAS;201707141900;20.2;19.7;20.9;0.0;0;2.4
BAS;201707142000;19.1;18.9;19.4;0.0;0;2.4
BAS;201707142100;18.3;17.7;18.9;0.0;0;2.2
BAS;201707142200;16.7;15.7;17.6;0.0;0;1.4
BAS;201707142300;15.6;15.1;16.6;0.0;0;1.9
BAS;201707150000;14.6;14.2;15.2;0.0;0;2.6
BAS;201707150100;15.4;14.8;15.6;0.0;0;0.8
BAS;201707150200;15.8;15.1;16.3;0.0;0;0.6
BAS;201707150300;14.9;14.6;15.1;0.0;0;0.7
BAS;201707150400;15.7;15.2;15.9;0.0;5;1.1
BAS;201707150500;16.3;15.8;16.6;0.0;47;1.6
BAS;201707150600;16.9;16.6;17.1;0.0;31;1.8
BAS;201707150700;17.8;17.0;18.7;0.0;13;2.5
BAS;201707150800;17.8;17.7;18.0;0.0;2;2.2
BAS;201707150900;19.1;18.7;19.8;0.0;14;2.1
BAS;201707151000;20.2;19.7;20.6;0.0;32;2.0
BAS;201707151100;21.0;20.3;22.0;0.0;13;1.9
BAS;201707151200;20.9;20.4;21.4;0.0;22;2.1
BAS;201707151300;21.3;20.7;22.0;0.0;57;2.3
BAS;201707151400;22.3;21.9;22.7;0.0;60;1.9
BAS;201707151500;21.9;21.4;22.4;0.0;60;2.0
BAS;201707151600;21.2;21.0;21.4;0.0;36;1.8
BAS;201707151700;20.6;20.5;20.8;0.0;33;1.8
BAS;201707151800;19.8;19.2;20.2;0.0;25;1.8
BAS;201707151900;18.8;18.3;19.3;0.0;6;1.7
BAS;201707152000;17.1;15.9;18.3;0.0;0;0.9
BAS;201707152100;15.4;14.5;16.7;0.0;0;1.1
BAS;201707152200;14.1;13.9;14.2;0.0;0;2.2
BAS;201707152300;13.4;12.9;14.1;0.0;0;1.6
BAS;201707160000;12.4;12.0;12.6;0.0;0;1.2
BAS;201707160100;12.7;11.5;13.4;0.0;0;0.6
BAS;201707160200;13.2;12.9;13.4;0.0;0;0.7
BAS;201707160300;13.6;13.3;13.8;0.0;0;0.5
BAS;201707160400;13.9;13.6;14.0;0.0;0;0.7
BAS;201707160500;14.5;14.2;14.9;0.0;9;0.7
BAS;201707160600;15.7;15.4;16.1;0.0;13;1.3
BAS;201707160700;17.4;16.6;18.9;0.0;14;0.9
BAS;201707160800;19.3;18.5;20.3;0.0;59;1.2
BAS;201707160900;21.5;20.1;22.6;0.0;60;1.2
BAS;201707161000;22.8;21.4;23.8;0.0;60;1.5
BAS;201707161100;23.7;23.0;24.4;0.0;60;1.6
BAS;201707161200;24.7;23.7;26.1;0.0;60;1.7
BAS;201707161300;25.6;24.4;26.1;0.0;60;1.3
BAS;201707161400;26.2;25.5;27.3;0.0;60;1.1
BAS;201707161500;26.5;25.8;27.3;0.0;60;1.7
BAS;201707161600;26.3;26.1;26.6;0.0;60;1.5
BAS;201707161700;25.8;25.2;26.3;0.0;60;1.7
BAS;201707161800;24.7;24.3;25.1;0.0;58;1.6
BAS;201707161900;23.4;22.9;23.9;0.0;5;1.2
BAS;201707162000;21.9;21.0;22.6;0.0;0;1.2
BAS;201707162100;20.1;18.8;21.1;0.0;0;1.2
BAS;201707162200;18.1;17.8;18.9;0.0;0;1.5
BAS;201707162300;17.0;16.4;17.6;0.0;0;0.9
BAS;201707170000;16.6;15.7;17.3;0.0;0;0.5
BAS;201707170100;15.4;15.1;15.7;0.0;0;0.8
BAS;201707170200;15.1;14.1;15.6;0.0;0;0.3
BAS;201707170300;14.2;13.5;14.8;0.0;0;0.4
BAS;201707170400;14.4;14.1;15.1;0.0;19;0.4
BAS;201707170500;16.5;15.4;17.4;0.0;60;1.0
BAS;201707170600;18.4;17.6;19.1;0.0;60;1.2
BAS;201707170700;20.5;19.5;21.9;0.0;60;1.1
BAS;201707170800;23.1;22.3;24.0;0.0;60;1.2
BAS;201707170900;24.4;23.6;25.8;0.0;60;1.1
BAS;201707171000;26.2;24.9;27.7;0.0;60;1.0
BAS;201707171100;27.9;26.9;29.4;0.0;60;1.3
BAS;201707171200;28.2;26.7;28.8;0.0;60;1.5
BAS;201707171300;29.1;28.0;30.2;0.0;60;1.4
BAS;201707171400;29.5;28.5;29.9;0.0;60;1.3
BAS;201707171500;29.5;28.7;30.0;0.0;60;1.2
BAS;201707171600;29.7;29.4;30.0;0.0;60;1.4
BAS;201707171700;29.1;28.4;29.8;0.0;60;1.5
BAS;201707171800;27.7;26.9;28.4;0.0;58;1.3
BAS;201707171900;26.3;25.6;27.0;0.0;5;1.8
BAS;201707172000;24.2;22.5;25.3;0.0;0;1.3
BAS;201707172100;21.6;21.0;22.5;0.0;0;2.0
BAS;201707172200;20.4;19.8;21.2;0.0;0;1.4
BAS;201707172300;19.5;19.2;20.1;0.0;0;1.7
BAS;201707180000;18.4;17.9;18.9;0.0;0;1.3
BAS;201707180100;17.5;16.9;18.1;0.0;0;1.4
BAS;201707180200;16.7;16.5;16.9;0.0;0;1.4
BAS;201707180300;16.3;16.0;16.5;0.0;0;1.3
BAS;201707180400;16.5;16.1;17.2;0.0;18;0.9
BAS;201707180500;18.2;17.7;19.0;0.0;60;0.4
BAS;201707180600;20.1;19.2;20.8;0.0;60;0.8
BAS;201707180700;22.1;20.9;23.3;0.0;60;0.6
BAS;201707180800;24.1;23.0;25.5;0.0;60;0.8
BAS;201707180900;26.3;25.1;28.8;0.0;60;1.0
BAS;201707181000;28.1;27.5;28.8;0.0;60;1.2
BAS;201707181100;29.8;28.6;30.4;0.0;60;1.2
BAS;201707181200;31.2;30.4;31.6;0.0;60;1.4
BAS;201707181300;31.4;30.3;32.0;0.0;51;1.4
BAS;201707181400;31.8;31.1;32.4;0.0;52;1.5
BAS;201707181500;32.1;31.7;32.4;0.0;58;1.5
BAS;201707181600;32.4;31.9;32.7;0.0;57;1.3
BAS;201707181700;31.8;31.3;32.3;0.0;60;1.7
BAS;201707181800;30.1;29.4;30.9;0.0;46;1.3
BAS;201707181900;28.0;27.5;28.6;0.0;2;2.2
BAS;201707182000;27.0;26.7;27.4;0.0;0;1.7
BAS;201707182100;26.1;26.0;26.5;0.0;0;2.6
BAS;201707182200;25.4;24.8;25.9;0.0;0;2.3
BAS;201707182300;24.3;23.9;24.7;0.0;0;3.0
BAS;201707190000;23.3;23.0;23.6;0.0;0;2.5
BAS;201707190100;22.4;22.0;22.7;0.0;0;2.7
BAS;201707190200;21.6;21.1;22.0;0.0;0;2.2
BAS;201707190300;20.8;20.5;21.2;0.0;0;1.5
BAS;201707190400;20.2;20.0;20.6;0.0;3;1.5
BAS;201707190500;20.4;20.1;20.8;0.0;60;1.5
BAS;201707190600;21.7;21.0;22.5;0.0;60;1.5
BAS;201707190700;24.0;23.1;24.9;0.0;60;2.0
BAS;201707190800;26.6;25.6;27.0;0.0;28;2.1
BAS;201707190900;28.5;27.1;29.5;0.0;52;1.8
BAS;201707191000;30.4;29.8;30.8;0.0;60;1.6
BAS;201707191100;31.8;31.3;32.2;0.0;60;1.6
BAS;201707191200;32.4;31.7;32.8;0.0;60;1.4
BAS;201707191300;33.0;32.3;33.4;0.0;54;2.6
BAS;201707191400;31.9;31.0;32.8;0.0;35;3.0
BAS;201707191500;32.0;31.6;32.3;0.0;57;2.8
BAS;201707191600;30.3;30.0;30.8;0.0;4;2.7
BAS;201707191700;29.6;29.3;29.9;0.0;11;1.5
BAS;201707191800;29.1;28.5;29.9;0.0;9;3.1
BAS;201707191900;27.7;27.2;28.1;0.0;0;3.0
BAS;201707192000;26.1;25.5;26.9;0.0;0;1.1
BAS;201707192100;24.5;23.9;25.4;0.0;0;1.6
BAS;201707192200;23.5;23.2;23.9;0.0;0;1.8
BAS;201707192300;22.7;22.6;22.9;0.0;0;1.6
BAS;201707200000;23.0;22.1;24.1;0.0;0;2.1
BAS;201707200100;23.1;22.6;23.5;0.0;0;3.5
BAS;201707200200;22.4;22.0;22.8;0.0;0;1.0
BAS;201707200300;21.0;20.3;22.0;0.1;0;0.7
BAS;201707200400;20.9;20.8;21.0;0.0;0;1.2
BAS;201707200500;20.9;20.7;21.1;0.0;0;1.3
BAS;201707200600;20.0;19.5;20.4;0.3;0;1.1
BAS;201707200700;18.8;18.5;19.3;1.0;0;2.7
BAS;201707200800;19.6;19.0;20.4;0.0;0;2.1
BAS;201707200900;21.9;20.6;23.2;0.0;45;2.0
BAS;201707201000;24.1;23.4;25.3;0.0;51;1.7
BAS;201707201100;25.6;24.9;26.6;0.0;54;1.6
BAS;201707201200;25.7;25.6;25.8;0.0;10;1.5
BAS;201707201300;26.2;25.9;26.4;0.0;10;1.2
BAS;201707201400;26.3;26.0;27.0;0.0;2;1.0
BAS;201707201500;27.3;26.7;28.1;0.0;18;3.6
BAS;201707201600;25.7;24.7;26.7;0.0;40;4.6
BAS;201707201700;24.1;23.9;24.3;0.0;33;2.8
BAS;201707201800;23.3;23.0;23.5;0.0;23;2.0
BAS;201707201900;22.3;21.8;22.9;0.0;0;0.9
BAS;201707202000;21.3;20.7;22.0;0.0;0;0.7
BAS;201707202100;20.7;20.3;21.0;0.0;0;1.6
BAS;201707202200;20.6;20.3;20.8;0.0;0;1.5
BAS;201707202300;19.9;19.6;20.6;0.0;0;0.9
BAS;201707210000;19.1;18.5;20.2;0.0;0;0.8
BAS;201707210100;18.6;18.1;18.9;0.0;0;0.6
BAS;201707210200;18.9;18.6;19.0;0.0;0;0.9
BAS;201707210300;18.8;18.7;18.8;0.0;0;0.7
BAS;201707210400;18.7;18.5;18.8;0.0;0;0.1
BAS;201707210500;18.8;18.1;19.4;0.0;14;0.5
BAS;201707210600;20.0;19.6;20.4;0.0;60;0.9
BAS;201707210700;21.3;20.6;22.7;0.0;60;0.8
BAS;201707210800;23.0;22.4;23.5;0.0;57;1.7
BAS;201707210900;24.7;23.8;25.9;0.0;55;2.2
BAS;201707211000;25.8;25.1;26.3;0.0;31;1.8
BAS;201707211100;27.6;26.9;28.2;0.0;59;1.6
BAS;201707211200;28.3;27.4;28.8;0.0;57;1.4
BAS;201707211300;29.3;28.6;30.1;0.0;59;1.9
BAS;201707211400;27.7;27.5;28.1;0.0;3;2.0
BAS;201707211500;26.8;26.4;27.2;0.0;0;1.7
BAS;201707211600;22.4;18.9;26.3;4.6;0;6.1
BAS;201707211700;18.4;18.2;18.7;2.3;0;3.8
BAS;201707211800;19.0;18.8;19.3;0.0;0;2.0
BAS;201707211900;18.6;18.4;18.9;0.0;0;1.2
BAS;201707212000;18.4;18.3;18.6;0.0;0;0.5
BAS;201707212100;18.2;18.1;18.3;0.0;0;1.3
BAS;201707212200;18.2;18.1;18.3;0.3;0;1.6
BAS;201707212300;18.0;17.9;18.0;0.1;0;1.4
BAS;201707220000;17.9;17.7;18.0;0.0;0;1.9
BAS;201707220100;17.5;17.4;17.6;0.0;0;0.6
BAS;201707220200;17.0;16.8;17.2;0.0;0;1.0
BAS;201707220300;16.4;16.1;17.1;0.0;0;1.3
BAS;201707220400;16.1;15.8;16.4;0.0;10;1.4
BAS;201707220500;17.0;16.6;17.4;0.0;60;1.2
BAS;201707220600;18.3;17.6;19.1;0.0;60;1.3
BAS;201707220700;20.2;19.2;21.1;0.0;60;1.4
BAS;201707220800;22.6;21.7;23.7;0.0;60;1.5
BAS;201707220900;24.1;23.3;24.9;0.0;60;1.3
BAS;201707221000;24.5;24.1;24.8;0.0;20;0.9
BAS;201707221100;25.2;24.8;25.7;0.0;32;1.0
BAS;201707221200;26.0;25.5;26.5;0.0;32;1.1
BAS;201707221300;24.6;23.4;26.0;0.1;17;1.9
BAS;201707221400;25.9;25.3;26.6;0.0;29;1.5
BAS;201707221500;23.5;22.2;24.8;0.3;0;2.4
BAS;201707221600;22.0;21.6;22.4;0.0;3;2.0
BAS;201707221700;21.4;20.8;21.8;0.2;0;1.7
BAS;201707221800;20.6;20.3;20.8;0.0;1;2.2
BAS;201707221900;19.7;19.2;20.3;0.2;0;2.2
BAS;201707222000;19.4;19.2;19.6;0.0;0;2.0
BAS;201707222100;18.8;18.5;18.9;1.8;0;2.4
BAS;201707222200;18.9;18.6;19.0;2.8;0;2.1
BAS;201707222300;18.5;18.2;18.9;0.0;0;1.0
BAS;201707230000;18.7;18.4;19.0;2.5;0;1.1
BAS;201707230100;18.2;18.0;18.4;0.2;0;1.2
BAS;201707230200;18.0;17.9;18.0;0.0;0;1.3
BAS;201707230300;17.7;17.4;17.9;0.0;0;1.5
BAS;201707230400;17.0;16.9;17.1;0.0;0;1.7
BAS;201707230500;17.0;16.9;17.2;0.0;0;2.0
BAS;201707230600;16.9;16.7;17.2;0.0;0;2.2
BAS;201707230700;17.2;17.0;17.3;0.0;2;2.1
BAS;201707230800;17.8;17.4;18.3;0.0;1;1.7
BAS;201707230900;18.7;18.1;19.6;0.0;1;2.3
BAS;201707231000;20.0;19.6;20.7;0.0;16;3.0
BAS;201707231100;20.4;20.0;20.9;0.0;4;2.5
BAS;201707231200;20.1;19.8;20.4;0.0;0;2.4
BAS;201707231300;20.2;20.0;20.4;0.0;0;2.0
BAS;201707231400;20.6;20.5;20.7;0.0;0;2.3
BAS;201707231500;21.0;20.8;21.2;0.0;0;1.9
BAS;201707231600;21.2;21.0;21.3;0.0;3;2.0
BAS;201707231700;21.3;21.0;21.5;0.0;19;2.2
BAS;201707231800;20.1;19.6;20.6;0.0;5;1.4
BAS;201707231900;18.4;17.7;19.4;0.0;0;1.1
BAS;201707232000;17.8;17.5;18.0;0.0;0;1.9
BAS;201707232100;17.2;16.7;17.5;0.0;0;1.7
BAS;201707232200;16.5;16.0;17.0;0.0;0;0.5
BAS;201707232300;16.4;16.1;16.9;0.0;0;0.6
BAS;201707240000;16.3;15.6;16.6;0.0;0;0.7
BAS;201707240100;16.4;16.0;16.6;0.0;0;0.9
BAS;201707240200;15.6;15.4;16.0;0.3;0;0.7
BAS;201707240300;15.4;15.2;15.5;0.2;0;0.6
BAS;201707240400;15.5;15.4;15.6;0.5;0;1.5
BAS;201707240500;15.4;15.3;15.5;0.1;0;1.2
BAS;201707240600;15.6;15.4;15.8;2.8;0;0.8
BAS;201707240700;15.9;15.7;16.2;0.9;0;1.6
BAS;201707240800;15.8;15.5;16.5;0.0;3;4.6
BAS;201707240900;17.0;16.6;17.7;0.0;15;4.3
BAS;201707241000;17.5;16.7;18.0;0.0;4;3.9
BAS;201707241100;18.5;17.8;18.9;0.0;12;4.3
BAS;201707241200;18.3;18.1;18.6;0.0;1;3.9
BAS;201707241300;19.5;18.9;19.9;0.0;12;3.9
BAS;201707241400;19.2;18.0;19.9;0.0;4;3.4
BAS;201707241500;17.4;16.4;18.0;0.2;0;2.8
BAS;201707241600;17.2;16.4;17.6;0.0;0;3.2
BAS;201707241700;18.1;17.8;18.3;0.0;1;2.6
BAS;201707241800;17.0;15.1;18.0;1.3;0;3.7
BAS;201707241900;15.1;15.0;15.2;0.0;0;2.2
BAS;201707242000;15.5;15.2;15.8;0.1;0;2.5
BAS;201707242100;15.1;14.9;15.2;0.3;0;3.8
BAS;201707242200;15.2;15.1;15.3;0.0;0;3.7
BAS;201707242300;15.2;15.0;15.3;0.0;0;3.8
BAS;201707250000;15.0;14.9;15.0;0.0;0;2.9
BAS;201707250100;14.8;14.8;14.9;0.0;0;2.9
BAS;201707250200;14.7;14.5;14.8;0.0;0;2.9
BAS;201707250300;14.4;14.3;14.5;0.0;0;2.7
BAS;201707250400;14.3;14.1;14.5;0.2;0;3.1
BAS;201707250500;14.2;14.1;14.3;0.0;0;3.3
BAS;201707250600;14.9;14.5;15.6;0.0;13;3.5
BAS;201707250700;15.9;15.6;16.0;0.0;10;3.0
BAS;201707250800;16.5;16.0;17.0;0.0;1;3.4
BAS;201707250900;16.1;15.8;16.6;0.0;0;3.7
BAS;201707251000;16.7;16.1;17.9;0.0;4;3.7
BAS;201707251100;17.8;17.3;18.2;0.0;2;3.1
BAS;201707251200;17.6;16.9;17.9;0.0;0;3.0
BAS;201707251300;17.0;15.9;18.1;0.5;1;1.5
BAS;201707251400;19.2;18.6;19.5;0.0;5;2.6
BAS;201707251500;17.0;15.9;18.6;1.9;5;1.5
BAS;201707251600;19.0;18.2;19.6;0.0;36;2.9
BAS;201707251700;19.1;18.8;19.7;0.0;16;2.9
BAS;201707251800;15.2;13.9;18.9;3.9;0;2.2
BAS;201707251900;13.7;13.5;13.9;0.5;0;2.5
BAS;201707252000;13.9;13.7;14.1;0.0;0;2.8
BAS;201707252100;14.5;14.3;14.7;0.0;0;3.0
BAS;201707252200;14.7;14.6;14.8;0.0;0;2.9
BAS;201707252300;14.7;14.6;14.9;0.0;0;3.8
BAS;201707260000;15.0;14.8;15.2;0.0;0;3.6
BAS;201707260100;15.2;15.1;15.3;0.0;0;4.0
BAS;201707260200;14.8;14.5;15.0;0.6;0;3.2
BAS;201707260300;14.5;14.3;14.6;0.7;0;2.9
BAS;201707260400;14.2;14.1;14.4;1.1;0;3.3
BAS;201707260500;14.0;13.9;14.1;1.0;0;3.4
BAS;201707260600;14.0;13.9;14.0;1.3;0;3.4
